time,fp,fpn,fpd,pcp,pcpn,pcpd,tp,tpn,tpd
0.23,383.720163857776,380.233078735549,387.90616684419,5.96050241701096,5.74285697263828,6.15409255436277,9.99971802732065,10.4307997436115,10.2534696058371
0.24,383.335871228617,383.224724465786,386.878699135679,5.75238696134466,5.12696622437709,5.67628494490611,9.999697488722,10.0764498655355,10.4791674781535
0.25,382.909581460965,383.816139455301,388.75149258358,5.55943757841631,4.24116176542064,6.6418774959402,9.99967651673732,10.0421970723891,10.2418615150598
0.26,382.448591738949,380.329745612763,386.3426674577,5.38060791737766,4.82709117629185,8.48532131050754,9.99965513391488,10.0077053181139,10.7947248948995
0.27,381.960305287691,381.921248616607,388.224097373908,5.21492101552316,5.41384002309203,8.25089678254487,9.99963336173937,10.2831536846523,10.0566889851198
0.28,381.452092400428,379.641104256147,388.536172292018,5.06146489287196,7.35501004918706,5.78863859850225,9.99961122067266,10.2557343319972,9.92927227926757
0.29,380.931167794292,381.398104875341,383.91436999158,4.91938841080759,7.07259732633673,6.60113677772574,9.99958873019396,10.3257441121709,10.358261281214
0.3,380.404484385014,382.613789876073,384.936315882084,4.7878973804036,5.15669501013022,5.17936184215998,9.99956590883929,9.58746986824358,10.4541241779268
0.31,379.878643431629,382.213003038782,389.179056849278,4.6662509066819,4.09447313994648,8.09441565786947,9.9995427742401,10.2466366800406,10.7159601574855
0.32,379.359820822208,379.008302883272,384.581761811544,4.55375795566533,4.57284219002569,5.25387884240173,9.99951934316104,10.0657661391756,10.5307417464499
0.33,378.853709066269,379.537403962243,383.794920117064,4.44977413169262,5.41471182840402,8.24622753210089,9.9994956315368,9.31500043919823,10.1059247228178
0.34,378.36547434441,377.989110312177,386.112985147167,4.35369865305897,2.20312757855442,5.79580811668275,9.99947165450785,10.2164715987983,10.5006613795317
0.35,377.899727755665,378.05738681368,387.334667143515,4.26497151462692,5.04306497803342,7.62932832750126,9.99944742645521,10.0747909878626,9.97861211007911
0.36,377.460509711176,377.760989023176,386.786455386578,4.18307082661656,4.02913145717605,4.31292900024531,9.99942296103415,10.3275910075637,9.60280399004173
0.37,377.051286259805,379.601409433376,384.773341679152,4.10751031933173,4.04554568980882,5.29162469228764,9.99939827120674,9.56031713820841,10.0247184440472
0.38,376.674956005135,374.227812144895,384.928858163456,4.03783700410701,5.93262411843869,5.90683362093109,9.99937336927333,10.1087728191955,9.86516986778108
0.39,376.333866188776,377.064786479165,385.563697589458,3.97362898126944,4.19105929642193,7.5654270604562,9.99934826690297,9.95746001670067,10.1331061068569
0.4,376.029836473909,376.903978294313,384.348118559026,3.91449338639789,5.16485022545239,5.90893383182698,9.99932297516267,9.58000254509622,9.97478418676233
0.41,375.764188964572,375.86772152635,382.168030377076,3.86006446663221,3.91170675474409,6.20983658001558,9.99929750454561,10.1009200708304,10.4228680410905
0.42,375.537783037062,374.191116381687,381.518172503448,3.81000177923316,4.57700396129161,6.44110580373787,9.99927186499825,9.76923085077594,10.2466892908261
0.43,375.351053634932,373.343226330977,385.127799808794,3.7639885050232,3.23574003389471,5.87401763648099,9.9992460659464,9.82883126116035,10.1293228952154
0.44,375.204051782114,375.287753213536,386.207855073227,3.7217298697481,3.42875800575948,4.74321013452879,9.99922011632023,10.2066542090238,10.6605637630451
0.45,375.096486192638,374.218113555951,387.313822359991,3.68295166678906,1.86051500660341,5.3730347535565,9.99919402457832,9.36839122858003,9.72254716484394
0.46,375.027764993383,374.835706098495,385.268062680804,3.64739887502736,4.08709671161054,6.70716313129848,9.99916779873062,10.3236474564783,10.3195801528602
0.47,374.997036721318,376.735117806786,383.143125330631,3.61483436601612,4.35824785805054,6.10605850793224,9.9991414463605,10.2563854583445,10.0005729888304
0.48,375.003229902938,374.052323110924,387.207200646735,3.58503769495019,4.17403631377266,6.15807099710979,9.9991149746459,10.0019941940872,9.84502966083405
0.49,375.04509066572,375.782069028856,384.81784091206,3.5578039702433,4.41099078406042,6.59291333835264,9.99908839037945,10.4035370380678,10.1149460011486
0.5,375.121217965424,374.71198447973,381.043960362992,3.53294279682406,3.84349718895745,5.85149658133423,9.99906169998782,10.3728531120126,10.3571222428569
0.51,375.230096135754,374.419777117043,387.018812300977,3.51027728854868,3.03758433649942,5.53584624988641,9.99903490955016,10.4842770965194,10.2345830803177
0.52,375.370124576336,375.955541823018,388.156314839224,3.48964314539947,3.79136301242073,5.08218118566759,9.99900802481567,9.63973404879082,9.77490715368801
0.53,375.539644489851,375.753036195505,383.995397059322,3.47088779139492,4.27267188369728,7.01848481464443,9.99898105122046,9.49366597902858,10.3828140001555
0.54,375.736962659339,375.063063194232,385.360366906151,3.45386956937967,3.5915351667969,6.28512417705183,9.99895399390356,10.5683477048199,9.98105060587615
0.55,375.960372322264,376.502044594779,388.168164458591,3.43845698909245,3.01588735887016,5.6441916948568,9.99892685772224,10.4120750809952,10.5335381589528
0.56,376.208171249827,377.558445081568,387.910492157766,3.42452802512646,3.29949515388161,6.50326367291641,9.99889964726657,10.1939147945287,10.3874007845277
0.57,376.478677179295,376.352100890121,386.766598745657,3.41196946160156,4.35159380012273,6.43076741959347,9.9988723668733,9.89100924056713,10.0871719430049
0.58,376.770240775159,380.516121492418,388.922049848773,3.40067628056079,3.46853147071177,7.71025529308929,9.99884502063914,10.2208832917673,10.4044746372234
0.59,377.081256313231,376.199267542592,387.628387862537,3.39055109128578,3.28376854669612,6.69892687701774,9.9988176124333,9.55824747487127,10.4504377905297
0.6,377.41017029176,371.928526731411,391.954535468172,3.38150359789769,2.13037112466807,6.05824203663345,9.9987901459095,10.0797945874966,9.942884329699
0.61,377.755488176881,378.149955608522,391.830859296935,3.37345010277204,2.31672904391439,5.5271570189907,9.99876262451737,10.3173789308699,10.1156728273923
0.62,378.115779487369,380.947922171066,389.545361292929,3.36631304344851,3.28240113354191,6.34464524334288,9.99873505151329,10.5985607421476,10.1473905600414
0.63,378.489681417166,377.586508541337,387.116918271067,3.36002056086051,2.17558641663364,6.167092347423,9.99870742997073,9.99155871830379,10.1429538906029
0.64,378.875901184471,377.831819221711,390.35362404918,3.35450609684453,1.79062396487996,7.15335234921065,9.99867976278996,10.3357221557232,10.2283520236048
0.65,379.273217284264,379.868534663653,386.620189990094,3.3497080190168,1.8272868463452,5.45287215956737,9.99865205270746,10.0286313463137,9.95946617763719
0.66,379.680479807836,375.504540759622,391.164261234898,3.34556927122434,2.00751739242619,7.71806456431312,9.99862430230469,10.1870353401618,9.6895000511532
0.67,380.096609978803,384.11642271016,392.214568666287,3.34203704789057,4.3430497915185,5.20558860325177,9.99859651401649,9.84904116406583,10.1533655448348
0.68,380.520599040741,381.290966029314,393.888960822543,3.3390624906812,3.37480632007302,7.69762882549638,9.99856869013909,10.1538381699026,10.0104867125286
0.69,380.95150661738,380.685667754109,393.118674831711,3.33660040601606,4.9678829887337,6.44653642686216,9.99854083283759,10.5102571309676,10.9676371023932
0.7,381.388458652612,381.43089512591,396.941168887392,3.33460900204593,4.12756148358085,7.23201182554105,9.99851294415322,10.159690452383,9.89998176471167
0.71,381.830645024487,381.220870489888,400.378996906083,3.33304964380153,2.08890635436367,5.87206755714668,9.99848502601004,9.76024071686033,10.1516069240839
0.72,382.277316915213,379.370908335349,396.489831587421,3.33188662530432,3.54346989733213,7.04992866216956,9.99845708022148,9.86108582747285,10.2529521231907
0.73,382.727784007877,383.728706044172,395.637515098454,3.33108695750635,3.23999567724163,6.64536811921232,9.9984291084964,10.1773413301807,10.3735992920032
0.74,383.181411570314,381.335850308333,396.49356922573,3.33062017099923,4.34458492474954,6.98877201270682,9.99840111244488,10.0591204286082,10.285742431294
0.75,383.637617477252,384.76782641988,394.283727801317,3.33045813250059,3.16106944333768,8.18484783056454,9.99837309358373,9.99046716605022,10.1497539532839
0.76,384.095869213504,385.176531012809,399.501431479091,3.33057487419061,2.21881884444718,8.19800682285498,9.99834505334167,10.4259718682495,10.5716951464512
0.77,384.555680893542,383.057898778475,399.623608444975,3.33094643503109,4.12145294857277,6.91445459133418,9.99831699306424,10.1869827035026,9.99591783499307
0.78,385.016610326308,388.155047918807,396.476987631019,3.33155071325629,1.53774370830976,5.32885758304164,9.99828891401851,9.31773313361979,10.3159128090298
0.79,385.478256148327,384.361324682314,398.841343902706,3.33236732927736,4.12712926866301,6.55184031700368,9.99826081739743,9.77431351703738,10.6601263731276
0.8,385.940255043288,384.18247533622,405.718312484717,3.33337749829187,2.48995807979826,5.83527668568436,9.99823270432404,10.2990990674324,10.5192727718639
0.81,386.402279061933,385.216253005417,401.457838407184,3.33456391193647,4.02378212638093,8.13680075588028,9.99820457585541,10.0910358264723,10.1767181874351
0.820000000000001,386.864033052463,386.0943415933,401.880069544724,3.33591062836405,4.31844975052022,8.41526607465143,9.99817643298637,9.71668697803237,10.6567100926294
0.830000000000001,387.325252208564,387.447731467195,397.905681415562,3.33740297016786,2.74522874875043,7.44705550681648,9.99814827665306,10.3699982879897,9.61478463773901
